,ID,city,activity_name,activity_description,primary_classification,primary_score,secondary_classification,secondary_score,population,latitude,longitude
868,868,"Santander, Spain",BICICLETADA NOCTURNA,"BICICLETADA NOCTURNA
Un recorrido para toda la familia por uno de los tramos del carril bici más bonito de Santander. Desde el Centro Botín, pasando por el Paseo Pereda, la Cuesta del Gas (para valientes), Reina Victoria, El Sardinero, Parque de Mesones, hasta llegar al Parque de Las Llamas.
* Se obsequiará con una luz nocturna para bici hasta agotar existencias. (Fomentaremos la importancia del uso del casco y señales luminosas a la hora de montar en bici en momentos de poca luminosidad).
Con guía. Todas las edades.",Cultural/Sporting Event,0.3411016762256622,Cycling Event,0.9067810773849488,172044,,
869,869,"Santander, Spain",VISITAMOS EL NUEVO “PARQUE 2020” Y EL ENTORNO DE CABO MAYOR.,"VISITAMOS EL NUEVO “PARQUE 2020” Y EL ENTORNO DE CABO MAYOR
Nos guiarán durante el recorrido la directora del Centro de Psicología de Santander y dos técnicos de Santander Capital Natural.
* Plazas en orden de inscripción hasta formar grupo (máx 40 personas) en semanaeuropeadelamovilidad@gmail.com
Todas las edades.",Conference,0.3029259741306305,General Audience,0.7229685187339783,172044,,
870,870,"Santander, Spain",EXHIBICIÓN “BIKE TRIAL”,"EXHIBICIÓN “BIKE TRIAL”
Miniexhibición, taller de bicicletas y exhibición con el Campeón del Mundo Raúl Gutiérrez.
Todas las edades.",Exhibition,0.3854096233844757,,,172044,,
871,871,"Santander, Spain",DÍA SIN COCHE,"DÍA SIN COCHE
Durante este intervalo de horas el TUS será gratuito y también podrás disfrutar de una hora seguida de TUeBICI gratis con el código TUeBICI24",Cultural/Sporting Event,0.5245459675788879,Walking Tour,0.5413920879364014,172044,,
872,872,"Santander, Spain",YOGA FRENTE AL MAR,"YOGA FRENTE AL MAR
Nos relajaremos frente al mar con ejercicios básicos de Yoga para toda la familia. ¡Anímate a afrontar el día de una manera más zen",Cultural/Sporting Event,0.5449432134628296,Walking Tour,0.7461536526679993,172044,,
873,873,"Santander, Spain",CONCURSO DE PINTURA RÁPIDA,"CONCURSO DE PINTURA RÁPIDA
Demuestra tu destreza bajo la temática “ESPACIO PÚBLICO COMPARTIDO” y entra en el sorteo de una fantástica bicicleta eléctrica último modelo.
Consultar bases en el QR.",Exhibition,0.458258718252182,,,172044,,
874,874,"Santander, Spain",GALA DE PATINAJE ARTÍSTICO,"GALA DE PATINAJE ARTÍSTICO
Disfruta del patinaje artístico con una sorprendente Gala del Centro Profesional de Patinaje Artístico Alexmar, donde se presentarán desde los patinadores más pequeños de la escuela, a campeones de España, Europa y del mundo.",Cultural/Sporting Event,0.4387682676315307,Walking Tour,0.6711991429328918,172044,,
875,875,"Santiago de Compostela (Santiago de Compostela City Council)
, Spain",APROBACIÓN DE LA ACTUALIZACIÓN DEL PMUS,No description available,Cultural/Sporting Event,0.3388112187385559,Walking Tour,0.485753059387207,95800,42.8782132,-8.5448445
876,876,"Santiago de Compostela (Santiago de Compostela City Council)
, Spain",PRESENTACIÓN DE LA NUEVA ORDENANZA DE MOVILIDAD,No description available,Cultural/Sporting Event,0.2672187685966491,Walking Tour,0.552160918712616,95800,42.8782132,-8.5448445
877,877,"Santiago de Compostela (Santiago de Compostela City Council)
, Spain",EXPOSICIÓN DEL PMUS AL PACTO LOCAL POR LA MOVILIDAD Y A LA CIUDADANÍA EN GENERAL,No description available,Cultural/Sporting Event,0.5720852017402649,Walking Tour,0.5850653052330017,95800,42.8782132,-8.5448445
878,878,"Santiago de Compostela (Santiago de Compostela City Council)
, Spain",CAMINOS ESCOLARES EN CENTROS EDUCATIVOS,No description available,Road Safety Workshop,0.2628842890262604,Schools,0.8932814598083496,95800,42.8782132,-8.5448445
879,879,"Santiago de Compostela (Santiago de Compostela City Council)
, Spain",JORNADA LÚDICA EN VIRGEN DE LA CERCA,No description available,Cultural/Sporting Event,0.5712401270866394,Walking Tour,0.5324690341949463,95800,42.8782132,-8.5448445
880,880,"Santiago de Compostela (Santiago de Compostela City Council)
, Spain",EXPOSICIÓN DE BICICLETAS ANTIGUAS EN EL CLAUSTRO DE FONSECA,DEL 18 AL 26 DE SEPTIEMBRE,Exhibition,0.5604460835456848,,,95800,42.8782132,-8.5448445
881,881,"Santomera, Spain",Movility Plan presentation,"The municipality will be presented with the results and benefits of the mobility plan being implemented, which will bring traffic reorganization and more sustainable mobility to our municipality.",Cultural/Sporting Event,0.4925433397293091,Walking Tour,0.5228675007820129,16415,38.0601529,-1.0470905
882,882,"Santomera, Spain",sustainable mobility presentation,"Presentation of the proposal for a sustainable route in the municipality, which will mean the creation of a sustainable urban route that promotes walking and cycling.",Cultural/Sporting Event,0.3346438109874725,Walking Tour,0.5712296366691589,16415,38.0601529,-1.0470905
883,883,"Santoña, Spain",Concurso escolar de dibujo,"Con motivo de la Semana Europea de la Movilidad el Punto de Información Europeo de Santoña ha organizado un concurso de dibujo con cuatro categorías: infantil, 1º Y 2º de primaria, 3º y 4º de primaria y 5º y 6º de primaria.
El tema elegido por la Comisión Europea para la campaña de este año 2023 es ‘Espacio público compartido’ y tiene como objetivo difundir los beneficios del uso de modos de transporte sostenibles y este será el tema también para el concurso de dibujo. 
Los dibujos serán expuestos en la plaza de San Antonio el sábado 21 de septiembre, día en el que se celebra la XV Marcha en Bicicleta. Será allí donde se premiará a los ganadores.",Cultural/Sporting Event,0.6075225472450256,Cycling Event,0.8309624791145325,13000,43.4448965,-3.4561456
884,884,"Santoña, Spain",Marcha en Bicicleta,"Con motivo del “Día Europeo sin Coches” se ha programado la “XV Marcha en bicicleta” de Santoña. El recorrido es fácil y adaptado a todas las edades. 
Se trata en realidad, de una marcha simbólica para fomentar el uso de la bicicleta como medio de transporte habitual. Pretendemos educar a los más pequeños y alentar a los más mayores.
Si no tienes bicicleta ¡no te preocupes! estarán disponibles de manera gratuita las bicicletas del CTD El Albergue.
Al finalizar la Marcha se repartirán bocadillos y refrescos y posteriormente se procederá al sorteo de una bicicleta y packs de accesorios para todos los participantes inscritos en la Marcha.",Cultural/Sporting Event,0.4114083647727966,Cycling Event,0.9539644718170166,13000,43.4448965,-3.4561456
885,885,"Sarria, Spain",Semana de la Mobilidad,"Exposiciones itinerante por los colegios, institutos e calles de Sarria para concienciar sobre la contaminación producida por los vehículos, colocación de más aparca bicicletas, actividades relacionadas con la seguridad vial de peones y ciclistas",Exhibition,0.3237448334693908,,,13600,42.7808389,-7.4140766
886,886,"Segovia, Spain",Lanzaderas al recinto amurallado,"De 10:30 a 13:00 y de 17:00 a 22:30. A fin de reducir el tráfico de vehículos pesados en el recinto amurallado y de mejorar la eficiencia del transporte público en la zona, desde el lunes 16 hasta el domingo 22 y dentro del horario indicado, se establecerá un sistema de lanzaderas mediante minibuses. Estas lanzaderas seguirán dos recorridos y realizarán las siguientes paradas:

o	Recorrido Lanzadera 1: Acueducto – Convento de Santa Cruz – Hospital Misericordia – Plaza San Esteban – Plaza del Potro – Juzgados – Acueducto.
o	Recorrido Lanzadera 2: Acueducto – Concepcionistas – Plaza Mayor – Iglesia de San Martín – Plaza del Dr. Laguna – Juzgados – Acueducto.

El fin de trayecto de las líneas de autobuses que normalmente se sitúa en la Calle Colón pasará a ubicarse en la Plaza de Artillería dentro del horario y los días señalados. La línea 10 de Transporte Urbano mantendrá su recorrido y horario habitual durante toda la semana.",Car-Free Day,0.371500700712204,,,51132,40.9429032,-4.1088069
887,887,"Segovia, Spain",MovilizaTEA,Presentación de las medidas para mejorar la accesibilidad cognitiva de personas con trastorno del espectro autista en el transporte urbano de Segovia (paradas y autobuses).,Cultural/Sporting Event,0.3327627778053283,Walking Tour,0.6174960732460022,51132,40.9429032,-4.1088069
888,888,"Segovia, Spain",Talleres sobre movilidad sostenible y de Educación Vial,"De 9:00 a 13:00. Taller impartido por los miembros de Policía Local a los alumnos de 4º de Educación Primaria.
Lugar: Parque Infantil de Tráfico.
Actividad en colaboración con CEIP Villalpando, CEIP Santa Eulalia, Colegio Cooperativa Alcázar, CEIP Diego de Colmenares, CEIP Domingo de Soto y CEIP Fray Juan de la Cruz.",Road Safety Workshop,0.5068883895874023,Schools,0.9157565236091614,51132,40.9429032,-4.1088069
889,889,"Segovia, Spain",Taller de aprendizaje a montar en Bicicleta,"De 17:00 a 19:00. Taller dirigido a niños a partir de 6 años en el que se impartirán las primeras nociones para aprender a montar en bicicleta. Trae tu bici y el casco, si no tienes podemos prestártela. Aforo limitado a 10 personas. Inscríbete en la Oficina de Información al Viajero de la Estación de Autobuses, en el correo trafico.estacion@segovia.es o en el número de teléfono 690 886 660.
Lugar: Parque Infantil de Tráfico.",Conference,0.3919853866100311,Children/Schools,0.5752679109573364,51132,40.9429032,-4.1088069
890,890,"Segovia, Spain","""Tienes bicicleta ¿Sabes montar?""","De 17:00 a 19:00. Taller impartido por los miembros de Policía Local a alumnos de Educación Primaria para que, mediante juegos y ejercicios con bicicleta, demuestren su dominio, su habilidad y destreza.
Lugar: Parque Infantil de Tráfico.",Road Safety Workshop,0.2806755304336548,Schools,0.8699092268943787,51132,40.9429032,-4.1088069
891,891,"Segovia, Spain",Paseo Escolar en Bicicleta,"A partir de las 9:30. Actividad dirigida por miembros de Policía Local a los alumnos de 5º y 6º de Educación Primaria del CEIP Elena Fortún.
Actividad en colaboración con el CEIP Elena Fortún.",Cultural/Sporting Event,0.6469758749008179,Cycling Event,0.8620871901512146,51132,40.9429032,-4.1088069
892,892,"Segovia, Spain",PARKING DAY,"De 10:00 a 14:00. PARK(ing) Day es un evento internacional abierto y colaborativo, sin ánimo de lucro, en el que artistas, colegios, asociaciones, transforman durante unas horas una plaza de estacionamiento en un espacio público con un uso diferente. El objetivo de esta actividad es dar a conocer el movimiento PARK(ing) Day en Segovia, concienciar a los ciudadanos sobre los beneficios de una movilidad sostenible y el uso y disfrute de los espacios verdes.
Lugar: Puerta del Mercado de la Albuera.",Parking Day,0.7121028900146484,,,51132,40.9429032,-4.1088069
893,893,"Segovia, Spain",Taller infantil de multas simbólicas,"De 17:00 a 19:00. Taller impartido por los miembros de Policía Local a los alumnos de Educación Primaria.
Lugar: Parque Infantil de Tráfico.",Cultural/Sporting Event,0.3092505037784576,Walking Tour,0.5773819088935852,51132,40.9429032,-4.1088069
894,894,"Segovia, Spain",Día mundial sin coches,Durante todo el día. Se hace un llamamiento a todos los ciudadanos de Segovia para que durante 24 horas utilicen un medio de transporte alternativo a su vehículo particular en todos los desplazamientos que tengan que realizar durante este día.,Car-Free Day,0.7560657262802124,,,51132,40.9429032,-4.1088069
895,895,"Senyera, Spain",Corre per Senyera!,"La vesprada del dissabte es tancarà al trànsit el carrer del col·legi, perquè les xiquetes i xiquets puguen jugar lliurement i així gaudir d'un ampli espai sense el perill de la circulació de vehicles. A més, s'organitzaran carreres infantils al llarg de tot el carrer.",Car-Free Day,0.7013803720474243,,,1122,39.0627973,-0.511016
896,896,"Seròs, Spain",Caminada per la mobilitat,"Walk around the town, to promote walking paths to carry out daily activities",Cultural/Sporting Event,0.8647674322128296,Walking Tour,0.9683648347854614,25183,41.4636641,0.4107509000000391
897,897,"Seròs, Spain",Dia de la bici,Popular cycling route to encourage cycling.,Cultural/Sporting Event,0.6725618839263916,Cycling Event,0.9713985323905944,25183,41.4636641,0.4107509000000391
898,898,"Sestao, Spain",Hinchables infantiles en espacio público,No description available,Cultural/Sporting Event,0.3073042333126068,Walking Tour,0.4385929405689239,27780,43.3093903,-3.0072372
899,899,"Sestao, Spain",Circuito de obstáculos,No description available,Cultural/Sporting Event,0.2882956564426422,Cycling Event,0.439934492111206,27780,43.3093903,-3.0072372
900,900,"Sestao, Spain",Concurso de dibujo sobre movilidad sostenible,No description available,Cultural/Sporting Event,0.4104460477828979,Walking Tour,0.4322465062141418,27780,43.3093903,-3.0072372
901,901,"Sestao, Spain",Quizz infantil: buenas prácticas de movilidad,No description available,Conference,0.3016454875469208,Children/Schools,0.6140031814575195,27780,43.3093903,-3.0072372
902,902,"Sestao, Spain",Marcha ciclista por el municipio,No description available,Cultural/Sporting Event,0.6897009611129761,Cycling Event,0.9791731238365172,27780,43.3093903,-3.0072372
903,903,"Sestao, Spain",Clase dirigida de baile / zumba,No description available,Cultural/Sporting Event,0.5597473978996277,Sporting Event,0.3464821577072143,27780,43.3093903,-3.0072372
904,904,"Sevilla (Seville)
, Spain",PROMOTE PUBLIC TRANSPORT,No description available,Exhibition,0.3149858713150024,,,684164,37.3890924,-5.9844589
905,905,"Silleda, Spain",Presentación Proyecto Avenida do Parque de SIlleda,No description available,Cultural/Sporting Event,0.3689238727092743,Walking Tour,0.5386950373649597,9100,42.7020616,-8.2445422
906,906,"Silleda, Spain",Apertura mejora urbana zonas escolares,No description available,Infrastructure Inauguration,0.4977290332317352,,,9100,42.7020616,-8.2445422
907,907,"Sitges, Spain",Bus Urbà gratuit,El Bus urbà serà gratuït per tothom,Exhibition,0.5617808699607849,,,28969,41.2371851,1.8058859999999868
908,908,"Solsona, Spain",Caminada popular,"Es fara una caminada popular d'ambient familiar, d'entre 10 i 15 km. La qual començara a Solsona fins algun punt a determinar de la comarca. En aquesta caminada es farà alguna visita de caire ambiental o cultural",Cultural/Sporting Event,0.638164222240448,Walking Tour,0.9390079379081726,9152,41.9939512,1.5160212
909,909,"Solsona, Spain",Incentibar l'us del transport public,Es repartiran tiquets de bus a escoles i instituts perquè el jovent que estudia a Solsona pugui fer ús del bus urbà gratuïtament durant la setmana i d'aquesta manera incentivar-ne ús.,Cultural/Sporting Event,0.5631518363952637,Walking Tour,0.5238669514656067,9152,41.9939512,1.5160212
910,910,"Sort, Spain",2A FESTA DE LA BICICLETA,"La festa de la Bicicleta, neix amb l’objectiu de reunir a tots els amants de la bicicleta i compartir entre tots nosaltres, entitats, empreses i organitzacions interessades, noves tendències, serveis , activitats i accions formatives en mobilitat sostenible i és per això que ens agradaria celebrar plegades aquesta tardor aquest esdeveniment per promoure l’ús de la bicicleta com a mitjà de transport habitual i per aconseguir una mobilitat més segura, sostenible i saludable que ens ajudi a millorar la qualitat ambiental del nostre poble!",Cultural/Sporting Event,0.3694594800472259,Cycling Event,0.6640650033950806,2200,42.4103118,1.1287747
